GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
2,-8,-7,-9.82871151,2.009765625,3.378320456,-10,4,19,-9.632519722,1.191503882,3.828125,4
-2,-9,-3,-10.62304688,2.31601572,3.387890577,-12,3,17,-10.632617,1.110156298,4.124804974,4
-10,-10,2,-11.28818417,2.564843893,3.359179735,-12,3,14,-11.40781307,1.057519555,4.292285442,4
-19,-9,8,-11.68056679,2.641406298,3.363964796,-11,4,11,-11.75712872,0.995312512,4.340137005,4
-28,-9,14,-11.68535137,2.598339796,3.373535156,-7,5,8,-11.66142559,0.985742211,4.311425686,4
-34,-7,19,-11.28818417,2.454785109,3.359179735,-3,6,5,-11.11591816,1.081445336,4.158300877,4
-38,-5,24,-10.53691387,2.191601515,3.306543112,-4,6,4,-10.33115292,1.253710985,3.986035347,4
-38,-3,26,-9.666015625,1.856640697,3.225195408,-10,6,4,-9.599023819,1.507324219,3.751562595,4
-34,-1,27,-8.881250381,1.521679759,3.143847704,-20,6,5,-9.101366997,1.72265625,3.4453125,4
-28,0,27,-8.211328506,1.258496165,3.08164072,-29,6,6,-8.780761719,1.703515649,3.110351563,4
-22,0,26,-7.699316502,1.1484375,3.07207036,-34,4,6,-8.517578125,1.464257836,2.818457127,4
-18,0,27,-7.369140625,1.086230516,3.067285299,-32,3,4,-8.316601753,1.244140625,2.583984375,4
-19,1,27,-7.235156536,1.028808594,3.086425781,-25,2,2,-8.153906822,1.14365232,2.421289206,4
-22,1,28,-7.239941597,0.918750048,3.110351563,-17,1,1,-8.029492378,1.220214844,2.292089939,4
-25,1,28,-7.330859661,0.77041018,3.153418064,-12,0,0,-8.010352135,1.440332055,2.186816454,4
-28,1,28,-7.479199409,0.583789051,3.229980469,-12,0,1,-8.053418159,1.655664086,2.09589839,4
-29,2,27,-7.617969036,0.401953131,3.27304697,-15,0,2,-8.082129478,1.746582031,1.985839844,4
-29,3,25,-7.651464939,0.267968744,3.320898533,-17,0,2,-8.077343941,1.679589868,1.866210938,4
-27,4,22,-7.594043255,0.196191415,3.383105516,-18,-1,3,-8.029492378,1.555175781,1.775292993,4
-23,6,17,-7.426562786,0.133984372,3.421386719,-16,-2,2,-8.005566597,1.454687476,1.72265625,4
-17,8,11,-7.30693388,0.100488283,3.469238281,-12,-3,1,-8.048632622,1.425976634,1.684375048,4
-8,10,6,-7.287793159,0.172265634,3.617578268,-8,-3,0,-8.139551163,1.454687476,1.693945289,4
0,11,0,-7.340429783,0.373242199,3.818554878,-4,-4,-2,-8.23046875,1.516894579,1.756152391,4
8,11,-5,-7.479199409,0.722558618,4.043457031,-2,-5,-4,-8.364453316,1.564746141,1.870996118,4
13,10,-9,-7.579687595,1.177148461,4.301855564,0,-6,-6,-8.450586319,1.53125,2.038476706,4
14,7,-12,-7.713672161,1.760937572,4.560254097,2,-7,-8,-8.512793541,1.483398438,2.268164158,4
11,3,-14,-7.909863472,2.10546875,4.789941311,8,-9,-9,-8.656348228,1.277636766,2.636621237,4
6,0,-15,-8.206542969,2.282519579,4.938281536,18,-12,-9,-8.87168026,0.827832043,2.928515673,4
0,-5,-16,-8.852539063,2.196386814,4.95742178,31,-13,-10,-9.230566978,0.449804693,3.225195408,4
-4,-8,-16,-9.689941406,1.799218774,4.80429697,39,-13,-12,-9.76171875,0.492871106,3.761132956,4
-6,-10,-18,-10.38378906,1.100585938,4.426269531,37,-12,-13,-10.18281269,0.823046863,4.359277248,4
-3,-11,-18,-10.79531288,0.344531268,3.933398485,24,-11,-12,-10.27373028,0.947460949,4.660742283,4
4,-12,-18,-10.89580059,-0.110058598,3.593652487,9,-7,-10,-9.852637291,0.856543005,4.718163967,4
12,-15,-17,-10.95322323,-0.344531268,3.239550829,-7,-3,-7,-9.412402153,0.684277356,4.837792873,4
14,-18,-14,-11.02978516,-0.545507848,2.631835938,-20,1,-2,-9.369336128,0.607714832,5.048339844,4
9,-21,-8,-11.35996151,-0.808691442,1.861425877,-32,5,3,-9.766504288,0.555078149,5.373730659,4
0,-21,0,-11.84326172,-1.15322268,1.229785204,-39,7,12,-10.33115292,0.244042978,5.77568388,4
-10,-19,12,-12.26435566,-1.583886743,0.813476563,-38,6,21,-10.69960976,-0.306250006,5.991015911,4
-18,-16,22,-12.31699276,-1.976269603,0.583789051,-27,4,27,-10.6852541,-0.913964868,5.880957127,4
-27,-12,30,-11.69492245,-2.129394531,0.301464856,-2,1,30,-10.18281269,-1.713086009,5.459863186,4
-37,-7,33,-10.52734375,-2.253808737,-0.239257813,29,-1,29,-9.297558784,-1.899707079,5.086621284,4
-45,0,32,-9.082226753,-2.516992331,-0.794335961,48,0,27,-8.259180069,-1.387695313,4.368847847,4
-46,9,28,-7.962500095,-2.650976658,-0.980957031,53,1,24,-7.536621094,-0.732128918,3.942968845,4
-45,18,23,-7.326074123,-2.660547018,-0.827832043,44,4,22,-7.029394627,-0.210546881,3.856836081,4
-44,25,19,-6.890625,-2.631835938,-0.612500012,26,9,21,-6.550879002,0.023925781,3.928613424,4
-44,33,16,-6.603515625,-2.588769674,-0.38759765,8,13,21,-6.139355659,-0.10527344,3.981250048,4
-47,38,13,-6.689648628,-2.665332079,0.062207032,-3,17,20,-5.847461224,-0.421093762,4.225293159,4
-48,40,10,-6.971972942,-2.761035204,0.722558618,-5,20,18,-5.76132822,-0.416308612,4.737304688,4
-44,39,5,-7.412207127,-2.775390625,1.406835914,-8,21,15,-5.95273447,-0.153125003,5.263671875,4
-39,37,1,-7.919433594,-2.68925786,2.009765625,-14,21,13,-6.479101658,0.095703125,5.746972561,4
-45,35,-1,-8.546289444,-2.057617188,2.665332079,-25,19,12,-7.311718941,0.397167981,5.971875191,4
-65,29,-1,-9.374121666,-1.421191454,3.25390625,-37,16,13,-8.292675972,0.406738281,5.876172066,4
-98,22,-1,-9.579882622,-0.971386731,3.440527439,-45,12,13,-8.862109184,0.100488283,5.608203411,4
-132,16,-1,-9.455469131,-0.995312512,3.512304783,-45,6,13,-9.316699028,-0.205761716,5.368945599,4
-152,12,-2,-9.340624809,-1.382910132,3.775488377,-40,1,12,-9.503320694,-0.727343738,5.100976467,4
-159,8,-2,-9.316699028,-1.411621094,4.320996284,-28,-3,9,-9.565527916,-1.038378954,4.756445408,4
-144,4,-1,-9.43154335,-1.894921899,4.718163967,-12,-7,6,-9.790430069,-1.110156298,4.502831936,4
-101,3,-1,-9.685156822,-2.717968702,4.689453125,2,-11,3,-10.13974667,-1.167578101,4.43584013,4
-39,5,-1,-10.0057621,-3.502734423,4.282714844,13,-13,-1,-10.25459003,-1.038378954,4.368847847,4
23,8,-2,-10.16367245,-3.780273438,3.708496094,19,-14,-6,-10.13496113,-1.110156298,4.364062786,4
72,9,-4,-10.22109413,-3.531445265,3.153418064,22,-13,-11,-9.847851753,-1.325488329,4.545898438,4
101,9,-7,-10.10624981,-2.737109423,2.569628954,23,-13,-16,-9.532031059,-1.282421947,4.856933594,4
104,8,-8,-9.689941406,-2.071972609,2.019335985,21,-13,-22,-9.144433975,-1.454687476,5.038769722,4
89,7,-9,-9.192285538,-1.512109399,1.54560554,26,-13,-29,-8.656348228,-1.789648414,5.16796875,4
65,6,-9,-8.799902916,-1.287207007,1.368554711,36,-14,-37,-8.163476944,-1.92841804,5.263671875,4
40,4,-9,-8.584570885,-1.473828197,1.268066406,47,-17,-43,-7.737597942,-1.54082036,5.230175972,4
24,2,-9,-8.503222466,-1.770507813,1.019238353,56,-19,-46,-7.364355564,-1.129296899,5.024414063,4
16,0,-10,-8.484082222,-2.148535252,0.626855493,63,-20,-48,-7.091601849,-0.617285192,4.742089748,4
17,0,-11,-8.560645103,-2.378222704,0.330175787,66,-20,-48,-7.072461128,-0.095703125,4.517187595,4
22,0,-13,-8.708984375,-2.320800781,0.157910153,65,-19,-47,-7.25429678,0.325390637,4.349707127,4
26,0,-15,-8.862109184,-2.119824171,-0.014355469,59,-18,-45,-7.479199409,0.684277356,4.23007822,4
26,0,-16,-9.039160728,-1.976269603,-0.114843756,48,-15,-42,-7.637109756,0.803906262,4.110449314,4
23,2,-16,-9.283203125,-1.770507813,-0.143554688,36,-12,-39,-7.766308784,0.808691442,4.062597752,4
16,3,-15,-9.354980469,-1.574316382,-0.19140625,24,-8,-35,-7.775878906,0.717773438,4.129590034,4
7,5,-14,-9.225781441,-1.483398438,-0.229687512,14,-5,-31,-7.723242283,0.3828125,4.23007822,4
-1,6,-13,-9.067871094,-1.512109399,-0.148339853,10,-3,-28,-7.632324219,0.019140625,4.311425686,4
-9,7,-10,-8.948242188,-1.555175781,0.033496093,9,0,-24,-7.531836033,-0.306250006,4.478906155,4
-14,8,-8,-8.775977135,-1.73222661,0.248828128,10,1,-22,-7.388281345,-0.564648449,4.732519627,4
-15,8,-6,-8.589355469,-1.875781298,0.464160174,11,2,-20,-7.230370998,-0.837402344,4.99570322,4
-13,8,-3,-8.48886776,-2.004980564,0.693847656,13,3,-19,-7.10117197,-0.96660161,5.239746094,4
-11,6,0,-8.560645103,-1.784863353,1.105371118,14,4,-17,-7.000683784,-0.980957031,5.469433784,4
-21,2,6,-8.713769913,-1.492968798,1.53125,14,5,-15,-6.919335842,-0.856543005,5.651269436,4
-30,-3,13,-8.737695694,-2.000195265,1.670019507,12,6,-11,-6.933691502,-0.641210973,5.804394722,4
-23,-7,18,-8.752051353,-2.50742197,1.488183618,8,7,-7,-7.024609566,-0.488085955,5.95273447,4
-7,-9,20,-8.823828697,-2.756250143,1.167578101,4,7,-2,-7.177734375,-0.483300805,6.034081936,4
8,-9,21,-8.986523628,-2.756250143,0.870898426,1,6,2,-7.431347847,-0.56943363,6.029296875,4
20,-10,20,-9.302344322,-2.617480516,0.756054699,0,6,6,-7.775878906,-0.636425793,5.93359375,4
27,-10,18,-9.723437309,-2.373437643,0.746484399,-3,6,9,-8.287890434,-0.689062536,5.842675686,4
28,-10,15,-10.06318378,-2.138964891,0.598144531,-12,6,12,-8.785547256,-0.650781274,5.598632813,4
26,-8,12,-10.30722713,-1.804003954,0.416308612,-25,7,17,-9.1875,-0.320605487,4.933495998,4
25,-2,9,-10.70439434,-1.411621094,0.368457049,-38,10,22,-10.00097656,0.062207032,4.110449314,4
25,4,7,-11.21640682,-0.985742211,0.57900393,-47,12,23,-11.1876955,0.717773438,3.746777534,4
24,12,5,-11.64707088,-0.397167981,1.124511719,-50,12,24,-11.92460918,1.378125072,3.536230564,4
9,18,4,-11.74277401,0.373242199,2.397363424,-52,9,24,-11.96767616,1.684375048,3.067285299,4
-6,18,0,-11.27861309,0.449804693,3.684570313,-50,6,22,-11.59921932,1.856640697,2.435644627,4
-14,16,-5,-10.85273457,0.330175787,4.746875286,-47,4,19,-11.1541996,1.990625024,1.818359375,4
-17,11,-12,-10.66132832,0.531152368,5.790039063,-40,5,15,-10.84316444,1.813574195,1.473828197,4
-16,4,-20,-10.51298809,0.631640613,6.354687691,-25,6,9,-10.56562519,1.512109399,1.483398438,4
