GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
252,-74,-18,-11.05849648,-6.92412138,10.32636738,61,-239,82,-10.66611385,4.311425686,5.895312786,8
249,-103,-32,-11.44130898,-5.091406345,11.94853497,75,-237,94,-9.565527916,3.923828125,3.741992235,8
206,-130,-38,-12.87685585,-2.89023447,12.83857441,71,-229,108,-8.10605526,4.05302763,1.72265625,8
151,-162,-45,-14.74785233,-2.177246094,13.23574257,54,-209,114,-6.73271513,3.507519484,-0.593359411,8
101,-192,-58,-16.27431679,-2.09589839,12.6663084,38,-177,111,-4.751660347,1.435546875,-2.560058594,8
56,-219,-70,-17.63330078,-1.885351658,11.17812538,22,-137,100,-2.469140768,0.464160174,-3.4453125,8
16,-237,-90,-18.30800819,-1.555175781,9.479394913,7,-96,79,-0.57421875,-0.483300805,-3.378320456,8
-16,-252,-114,-18.37978554,-1.626953125,8.359667778,17,-51,55,0.550292969,-1.071874976,-2.6796875,8
-39,-262,-134,-18.40371132,-1.981054783,7.354785442,21,-9,34,1.081445336,-0.215332031,-1.421191454,8
-45,-267,-155,-17.90126991,-2.660547018,6.373828411,2,31,16,1.239355445,0.090917967,0.712988317,8
-41,-273,-168,-17.12607384,-2.770605564,5.16796875,-16,63,6,1.16279304,0.311035156,3.521875143,8
-29,-276,-174,-16.21211052,-2.153320313,3.531445265,-31,80,0,0.684277356,1.000097632,6.90976572,8
-22,-269,-173,-14.09228516,-0.669921875,0.205761716,-30,83,-5,-0.090917967,1.789648414,9.713867188,8
-20,-251,-168,-11.33603573,1.028808594,-2.014550924,-12,80,-11,-0.550292969,2.158105612,11.11113262,8
-16,-224,-158,-7.929004192,2.172461033,-3.349609375,-11,77,-15,-0.693847656,3.383105516,13.18310547,8
-4,-200,-136,-4.699023724,2.258593798,-3.598437548,-32,70,-12,-0.626855493,4.201367378,15.50390625,8
17,-177,-118,-1.73222661,2.191601515,-3.555371046,-49,61,-8,-0.200976565,3.521875143,16.49921989,8
38,-138,-93,-0.248828128,2.473925829,-3.665429831,-52,46,-8,-0.756054699,2.617480516,16.58056641,8
39,-93,-68,1.110156298,3.119921923,-4.167870998,-40,25,-13,-1.210644603,1.775292993,17.06386757,8
32,-51,-37,2.129394531,2.789746046,-4.19179678,-21,1,-20,-1.593457103,1.698730469,17.92041016,8
19,-12,-7,2.674902439,1.603027344,-3.46445322,-19,-30,-25,-1.53603518,2.119824171,18.21709061,8
16,28,20,3.359179735,0.177050784,-1.937988281,-28,-58,-28,-1.277636766,1.947558641,18.00175858,8
28,69,38,3.005078077,-1.248925805,0.330175787,-24,-86,-30,-1.004882813,1.679589868,17.25527382,8
49,92,53,1.794433594,-2.052832127,3.617578268,-10,-110,-29,-1.009667993,1.870996118,15.7479496,8
57,109,60,0.708203137,-2.631835938,7.239941597,6,-125,-22,-0.851757824,2.761035204,13.14482403,8
45,111,64,0.009570313,-3.727636814,9.565527916,13,-129,-8,-0.244042978,3.598437548,9.953125,8
22,105,70,-1.047949195,-4.167870998,11.20683575,14,-118,2,0.425878912,2.88066411,7.211230755,8
15,92,72,-1.966699243,-4.675097942,11.7810545,18,-107,11,0.492871106,2.143749952,5.890527248,8
20,85,65,-2.11503911,-4.598535061,11.69970703,22,-98,20,0.57421875,2.253808737,4.966992378,8
32,80,60,-2.172461033,-4.215722561,11.45566463,31,-87,27,1.15800786,2.272949219,3.588867188,8
24,72,69,-2.143749952,-3.24433589,11.97246075,37,-73,30,1.684375048,1.971484423,1.780078173,8
0,52,75,-3.038574219,-3.27304697,13.58027363,23,-51,32,2.172461033,1.813574195,0.645996094,8
-7,21,75,-3.430957079,-4.746875286,15.47519588,21,-37,29,2.765820265,1.52646482,0.363671869,8
15,-14,61,-3.182128906,-7.000683784,16.56142616,35,-20,19,3.421386719,1.124511719,-0.330175787,8
41,-44,39,-2.823242188,-7.890722752,16.5135746,49,2,8,3.966894627,0.837402344,-0.641210973,8
61,-59,10,-2.751464844,-7.455273628,15.90585995,52,29,-6,3.746777534,0.689062536,0.047851563,8
71,-75,-8,-2.909374952,-6.675292969,14.94404316,54,58,-19,3.378320456,0.440234393,1.416406274,8
76,-88,-27,-2.674902439,-5.459863186,13.42236328,53,86,-29,2.569628954,0.794335961,3.990820408,8
63,-103,-42,-2.339941502,-3.65585947,11.5178709,38,99,-35,1.665234447,1.387695313,8.024706841,8
36,-115,-58,-1.957129002,-2.229882956,9.311914444,20,102,-38,0.971386731,2.091113329,11.69013691,8
3,-118,-70,-1.866210938,-1.177148461,6.483886719,3,108,-38,0.679492176,4.086523533,14.31718731,8
-28,-110,-80,-0.937890649,-0.837402344,2.406933546,-34,102,-24,0.655566394,6.072363377,17.43710899,8
-41,-89,-78,1.287207007,-0.124414064,-0.602929711,-58,82,-11,1.827929735,4.62724638,19.85839844,8
-33,-65,-57,2.985937595,-0.071777344,-0.918750048,-48,50,-7,1.861425877,1.574316382,20.72929764,8
-17,-46,-33,3.832910299,-0.856543005,0.215332031,-7,13,-17,1.138867259,-0.004785156,20.8297863,8
-3,-28,-10,4.100879192,-2.000195265,1.330273509,22,-21,-25,0.234472662,1.105371118,20.23164177,8
0,-6,8,3.947753906,-2.583984375,2.30644536,18,-46,-21,0.047851563,3.215625048,18.52334023,8
0,20,22,3.469238281,-2.607910156,2.899804831,-2,-60,-10,0.464160174,3.986035347,16.04941368,8
-4,45,33,2.258593798,-2.359081984,3.550585985,-13,-72,-2,0.971386731,3.450097799,14.00615215,8
2,69,47,0.904394567,-2.985937595,5.545996189,-3,-85,6,1.358984351,2.598339796,12.24521542,8
21,79,61,-0.277539074,-4.407128811,8.421875,14,-89,15,1.196289063,1.894921899,9.675585747,8
40,77,66,-1.028808594,-5.708691597,11.76191425,28,-82,22,1.488183618,1.411621094,7.287793159,8
45,66,65,-0.430664063,-5.440722942,14.88662148,36,-71,24,2.201171875,1.201074243,5.321094036,8
45,52,54,0.354101568,-6.483886719,16.08769608,30,-57,18,2.68925786,1.004882813,3.689355612,8
61,33,46,0.368457049,-8.29746151,15.50390625,25,-45,14,3.091211081,1.454687476,3.124706984,8
90,13,50,0.1866211,-5.900097847,14.29804707,14,-33,12,3.287402391,2.12460947,3.029003859,8
91,-5,64,-0.784765661,-2.325586081,13.40800762,-1,-18,6,3.354394674,0.76083988,2.158105612,8
73,-28,53,-1.478613257,-2.521777391,13.69990253,11,0,0,3.387890577,-0.1866211,1.478613257,8
62,-54,31,-1.880566478,-3.057714939,14.35068417,35,18,-3,3.249121189,0.047851563,2.220312595,8
43,-71,4,-1.34462893,-3.000293016,13.17832088,66,36,-5,3.019433737,0.583789051,3.057714939,8
21,-83,-20,-0.550292969,-3.359179735,11.33603573,78,55,-8,3.115136862,1.186718822,4.651172161,8
18,-90,-39,-0.071777344,-3.823339939,10.0918951,64,68,-12,3.07207036,1.880566478,8.024706841,8
28,-94,-49,0.215332031,-3.651074171,8.900390625,40,68,-13,2.875879049,2.148535252,10.45078182,8
23,-94,-50,0.674707055,-2.550488234,6.794921875,24,67,-12,2.87109375,3.229980469,11.25468731,8
5,-91,-51,1.320703149,-1.497753978,4.526757717,-7,64,-6,2.210742235,4.220508099,12.5466795,8
-8,-86,-51,1.449902415,-1.076660156,2.88066411,-28,53,-3,1.469043016,3.100781202,14.76220703,8
-18,-70,-48,1.92841804,-0.401953131,1.306347728,-25,37,-2,1.177148461,2.239453077,16.08769608,8
-23,-52,-39,2.942871094,0.071777344,0.626855493,-8,19,-5,1.201074243,1.411621094,16.86767578,8
-15,-36,-24,3.952539206,-0.210546881,1.100585938,21,-2,-11,1.33984375,1.15800786,17.44668007,8
-14,-19,-4,4.761230469,-0.1866211,1.775292993,31,-21,-14,1.387695313,2.48828125,17.3318367,8
-21,2,12,4.837792873,-1.291992188,1.870996118,16,-41,-12,1.665234447,3.407031298,16.99209023,8
-20,29,32,4.19179678,-2.086328268,2.359081984,-4,-57,-5,1.626953125,3.574511766,15.79101563,8
-11,53,49,3.368750095,-2.775390625,3.25390625,-15,-65,3,1.679589868,3.225195408,13.50371075,8
6,70,64,2.234668016,-3.421386719,4.856933594,-9,-68,11,1.823144555,2.014550924,10.84794903,8
21,78,75,1.33984375,-4.081738472,7.364355564,8,-69,18,2.421289206,1.004882813,8.68027401,8
30,78,79,1.086230516,-4.086523533,10.26416016,25,-65,16,3.287402391,1.071874976,7.555761814,8
35,74,81,1.373339891,-5.182324409,12.18779278,29,-62,13,3.952539206,1.708300829,7.038964748,8
41,64,81,1.1484375,-6.780566692,13.31709003,20,-57,10,4.014746189,2.30644536,6.397754192,8
54,51,77,1.172363281,-6.670507908,13.42236328,8,-47,10,4.01953125,2.282519579,5.206250191,8
64,39,77,0.497656256,-5.321094036,13.00605488,4,-38,10,4.282714844,2.052832127,4.268359661,8
54,23,77,0.39238283,-4.990918159,13.54199219,10,-30,6,4.335351467,1.291992188,3.531445265,8
52,2,66,-0.339746088,-6.014941692,14.68085957,23,-18,3,4.320996284,0.779980481,2.560058594,8
65,-21,42,-0.492871106,-6.388183594,14.87226582,34,2,0,4.086523533,1.277636766,1.550390601,8
76,-39,12,-0.033496093,-6.311621189,14.1640625,33,25,0,3.84726572,1.330273509,1.92841804,8
85,-50,-8,0.736914098,-5.311523438,13.61376953,31,46,-3,3.311328173,1.119726539,2.895019531,8
79,-56,-22,0.870898426,-4.043457031,13.28837872,27,65,-7,2.521777391,0.937890649,4.392773628,8
64,-61,-29,0.622070313,-3.268261671,12.10166073,15,77,-12,2.162890673,1.406835914,7.11552763,8
49,-65,-29,0.555078149,-2.641406298,9.957910538,0,81,-14,2.30644536,1.689160228,10.35986328,8
36,-67,-27,0.712988317,-1.708300829,7.694531441,-9,75,-11,2.531347752,1.588671923,13.26923847,8
22,-62,-23,1.172363281,-1.201074243,5.703906536,-9,62,-9,2.746679783,1.598242164,15.34599686,8
14,-53,-19,2.110254049,-1.253710985,4.100879192,0,44,-7,3.119921923,1.708300829,16.00634766,8
24,-43,-15,2.761035204,-1.588671923,3.808984518,-1,32,-10,3.172558546,2.263378859,15.75273514,8
37,-31,-5,3.349609375,-1.387695313,3.938183784,-10,15,-8,2.282519579,1.875781298,15.97763729,8
36,-22,1,3.478808641,-1.330273509,3.885546923,-11,-2,-14,1.770507813,1.425976634,15.86757851,8
28,-11,6,3.407031298,-1.660449266,3.651074171,-10,-13,-17,2.052832127,1.081445336,14.70957088,8
17,3,11,3.325683594,-1.679589868,3.914258003,-2,-22,-16,2.713183641,0.607714832,14.17841816,8
11,21,17,3.134277344,-1.492968798,4.847363472,8,-27,-9,3.340039015,0.315820307,13.98222637,8
18,37,27,2.387793064,-1.808789134,6.780566692,22,-34,-4,3.526660204,0.980957031,13.4319334,8
31,43,36,1.684375048,-2.627050877,9.158789635,24,-41,0,3.584082127,1.966699243,12.39834023,8
34,38,42,1.502539039,-3.239550829,11.1350584,23,-46,3,3.368750095,2.076757908,10.56562519,8
26,32,43,1.751367211,-3.713281393,11.83847713,21,-47,3,3.469238281,1.746582031,8.326171875,8
22,24,43,1.593457103,-4.330566406,11.76669979,14,-44,0,3.564941406,1.411621094,6.833203316,8
37,16,43,1.579101563,-3.904687643,11.69013691,14,-41,-1,3.698925972,1.086230516,5.727832317,8
56,7,43,1.703515649,-2.89023447,11.71884823,19,-37,-3,3.799414158,1.076660156,4.761230469,8
50,0,47,1.35419929,-1.588671923,11.61357403,27,-28,-3,3.966894627,1.35419929,3.852050781,8
23,-12,39,0.808691442,-1.650878906,11.65185547,22,-14,-3,3.832910299,1.449902415,3.043359518,8
16,-28,20,0.818261743,-2.660547018,11.17812538,14,2,-1,3.478808641,1.191503882,3.0625,8
20,-41,-2,1.258496165,-2.636621237,10.04882813,10,19,0,3.268261671,1.832714915,4.009961128,8
16,-45,-18,2.12460947,-2.028906345,8.192187309,4,33,0,3.134277344,1.363769531,5.239746094,8
8,-39,-25,2.804101706,-1.72744143,6.775781155,12,46,-5,2.818457127,0.162695318,6.081933498,8
12,-27,-26,2.895019531,-1.789648414,6.33554697,21,59,-11,2.588769674,-0.177050784,6.761425972,8
21,-20,-23,2.875879049,-1.985839844,6.962402344,22,68,-16,2.684472799,0.349316418,8.354883194,8
19,-19,-21,2.784960985,-2.378222704,7.617969036,20,66,-17,2.895019531,1.469043016,11.31689453,8
10,-20,-19,2.631835938,-2.378222704,7.65625,19,55,-19,3.139062643,1.823144555,13.60898495,8
6,-20,-16,3.182128906,-1.72744143,7.067676067,19,43,-18,2.899804831,1.593457103,13.84345722,8
13,-20,-11,3.780273438,-1.425976634,6.593945503,11,39,-16,2.909374952,2.383007765,13.49892616,8
27,-9,-5,3.947753906,-1.435546875,6.31640625,-17,36,-10,2.703613281,2.416503906,13.66162109,8
31,1,2,3.928613424,-1.196289063,5.794824123,-17,24,-14,2.426074266,0.894824207,14.6856451,8
27,12,12,3.737207174,-1.000097632,5.086621284,-1,7,-19,1.430761695,0.593359411,15.40820313,8
22,24,23,3.344824314,-1.100585938,4.555469036,1,-7,-21,1.670019507,0.890039086,15.59003925,8
15,37,35,2.828027487,-1.268066406,4.81865263,-5,-17,-13,2.167675734,0.77041018,15.91064453,8
7,52,43,2.004980564,-1.765722632,5.813964844,-1,-28,-4,2.832812548,0.282324225,16.04463005,8
3,63,48,1.387695313,-2.430859327,7.622754097,16,-47,5,2.952441454,0.741699219,15.54218769,8
4,64,50,1.205859423,-3.234765768,9.718652725,27,-66,11,2.914160252,1.593457103,13.73339844,8
3,53,53,1.081445336,-3.808984518,11.52265644,33,-75,13,2.598339796,1.406835914,10.66611385,8
-9,38,53,0.842187524,-3.708496094,12.44619179,41,-74,13,2.464355469,0.741699219,7.771093845,8
-18,29,54,0.689062536,-3.852050781,13.3123045,52,-69,11,2.832812548,0.689062536,5.809179783,8
-11,24,50,0.641210973,-5.928808689,14.54209042,53,-59,11,3.670214891,1.54560554,4.311425686,8
12,13,45,0.775195301,-6.885839939,14.73828125,43,-49,6,4.110449314,1.713086009,3.000293016,8
41,-1,44,0.172265634,-5.153613567,14.17841816,34,-31,5,4.225293159,1.693945289,2.067187548,8
42,-22,42,-0.057421878,-3.727636814,13.59462929,22,-11,5,4.464550972,1.832714915,1.851855516,8
35,-44,30,-0.636425793,-3.64628911,13.0347662,7,9,4,3.808984518,1.756152391,2.067187548,8
36,-60,8,-0.488085955,-4.033886909,11.48916054,17,23,4,2.813671827,1.497753978,2.450000048,8
38,-62,-12,0.870898426,-3.569726706,9.517676353,37,34,3,2.756250143,0.842187524,3.177343845,8
36,-55,-25,2.516992331,-2.674902439,8.196972847,57,48,0,3.129492283,0.19140625,5.53164053,8
31,-44,-27,3.005078077,-2.210742235,7.579687595,57,51,-6,3.359179735,0.277539074,9.493750572,8
33,-44,-24,2.603125095,-2.454785109,8.173047066,40,50,-12,3.598437548,0.727343738,12.6328125,8
25,-44,-21,2.028906345,-2.727539063,8.240038872,34,43,-12,3.737207174,1.512109399,13.42714882,8
3,-43,-18,1.363769531,-2.646191359,6.613086224,23,42,-16,4.201367378,3.186914206,13.86259747,8
-15,-41,-19,1.832714915,-2.617480516,4.876074314,-2,41,-1,4.368847847,3.62714839,14.44638729,8
-17,-32,-19,2.411718845,-2.402148485,4.560254097,-15,33,-5,4.24443388,2.938086033,14.44638729,8
-10,-23,-13,2.928515673,-1.406835914,4.608105659,-24,26,-9,3.05292964,2.598339796,14.77656269,8
-6,-12,-4,3.526660204,-0.894824207,4.636816502,-20,13,-11,2.392578125,2.253808737,15.59960938,8
9,3,7,3.971679688,-1.626953125,4.555469036,-30,7,-11,2.134179831,2.249023438,15.78623104,8
37,20,21,3.799414158,-2.354296923,4.761230469,-22,-12,-10,1.981054783,1.875781298,15.27421951,8
55,38,31,3.416601658,-2.540918112,5.536426067,-2,-26,-7,2.469140768,1.387695313,13.98701191,8
59,50,35,2.87109375,-2.512207031,7.694531441,26,-42,-1,3.234765768,1.009667993,12.81943417,8
51,47,37,1.981054783,-2.622265577,11.15898418,49,-57,5,3.698925972,1.497753978,11.20683575,8
40,34,39,1.71787107,-2.952441454,13.4319334,44,-61,12,4.01953125,2.483496189,9.44589901,8
36,21,40,1.894921899,-4.124804974,13.16874981,23,-60,13,4.091308594,2.555273533,8.096484184,8
51,15,34,1.804003954,-5.105762005,11.75712872,7,-56,13,3.962109566,1.507324219,7.11552763,8
66,15,26,1.770507813,-4.512402534,10.53212929,11,-53,11,3.990820408,0.717773438,5.622558594,8
39,10,35,1.167578101,-2.540918112,10.22109413,20,-45,11,4.282714844,1.368554711,4.354492188,8
-4,-4,35,0.617285192,-2.933300734,10.88144588,14,-33,13,4.349707127,1.957129002,3.986035347,8
1,-24,25,0.890039086,-4.177441597,11.65185547,8,-19,9,4.301855564,1.110156298,3.292187452,8
34,-46,10,1.406835914,-4.469336033,11.80498028,19,1,5,4.373632908,0.100488283,2.296875,8
56,-45,0,1.885351658,-3.785058737,11.37910175,29,25,0,4.359277248,0.224902347,2.09589839,8
57,-41,-3,2.004980564,-3.08164072,10.81445313,21,46,-5,3.990820408,0.435449213,3.182128906,8
48,-42,-6,1.689160228,-2.87109375,9.728222847,11,59,-8,3.139062643,0.473730475,4.722949505,8
39,-46,-8,1.593457103,-2.349511862,8.307031631,8,68,-6,2.674902439,0.732128918,6.148925781,8
16,-52,-11,2.033691406,-1.454687476,7.436132908,6,71,-3,2.521777391,0.827832043,8.101269722,8
-22,-51,-18,2.521777391,-1.287207007,6.900195599,7,66,-2,2.655761719,0.636425793,9.938769341,8
-51,-42,-28,2.761035204,-1.976269603,5.895312786,19,59,-5,3.201269627,1.765722632,11.63749981,8
-42,-30,-34,3.459667921,-2.899804831,4.354492188,15,46,-6,3.387890577,2.741894484,13.45585918,8
-4,-27,-28,3.923828125,-2.789746046,4.373632908,7,36,-11,3.713281393,2.091113329,15.42734432,8
28,-22,-17,4.258789063,-1.53603518,4.689453125,-4,32,-9,3.354394674,1.583886743,16.75761795,8
35,-15,-6,4.42148447,-0.923535168,4.617675781,-1,14,-12,3.043359518,0.401953131,17.63330078,8
30,1,1,4.311425686,-1.181933641,4.42148447,16,-8,-21,2.69882822,0.220117196,17.86777306,8
23,18,10,4.086523533,-1.186718822,4.301855564,33,-28,-24,2.450000048,0.765625,17.26962852,8
13,35,20,3.593652487,-1.091015697,4.196582317,32,-41,-16,2.47871089,1.942773461,15.60439491,8
0,48,27,3.033789158,-1.454687476,4.622460842,12,-38,-2,3.124706984,2.804101706,13.19746113,8
-11,57,34,2.69882822,-2.177246094,6.282910347,-2,-34,9,3.756347656,2.363867283,11.76191425,8
-11,60,39,2.430859327,-3.622363329,8.991309166,9,-44,11,3.914258003,1.72744143,10.80009747,8
-2,57,44,2.282519579,-4.502831936,11.5370121,29,-55,9,3.919043064,1.622167945,9.335840225,8
0,51,49,2.186816454,-4.40234375,12.87207031,38,-59,5,3.813769579,1.72265625,7.862011909,8
5,42,53,2.119824171,-4.646386623,13.21660137,31,-57,7,3.794629097,1.53125,6.933691502,8
27,32,51,2.244238377,-5.708691597,12.78115273,27,-54,8,3.799414158,1.368554711,6.249413967,8
44,24,55,1.689160228,-5.335449219,12.2165041,33,-51,9,4.100879192,1.622167945,5.043554783,8
20,9,57,0.698632836,-4.416699409,12.48925781,29,-42,8,4.258789063,1.856640697,3.785058737,8
4,-10,45,0.138769537,-5.517285347,12.97734356,13,-23,7,4.498046875,1.248925805,2.368652344,8
24,-33,29,0.445019543,-6.311621189,12.89599609,3,1,6,4.57460928,0.39238283,1.406835914,8
46,-48,11,1.14365232,-5.924023628,12.31220722,4,32,1,4.325781345,-0.583789051,0.890039086,8
53,-51,-1,1.851855516,-4.837792873,11.70927715,13,58,-2,3.880761862,-0.751269519,1.564746141,8
38,-49,-8,2.028906345,-3.904687643,10.53212929,24,76,-9,3.340039015,-0.497656256,2.918945313,8
14,-50,-15,2.086328268,-3.598437548,8.551074028,24,88,-13,2.866308689,0.473730475,5.383300781,8
-3,-49,-19,2.47871089,-3.26347661,6.857129097,11,91,-16,2.450000048,1.588671923,8.330957413,8
-17,-48,-22,2.923730612,-2.574414015,5.871387005,2,90,-15,2.593554735,1.708300829,10.58476543,8
-26,-39,-23,3.292187452,-2.320800781,5.139257908,2,77,-15,2.985937595,1.689160228,13.09218788,8
-22,-28,-21,3.45488286,-2.722754002,4.502831936,8,59,-15,3.306543112,1.416406274,15.19287109,8
-7,-16,-13,3.727636814,-2.263378859,3.598437548,25,37,-21,3.258691549,0.588574231,16.88681602,8
8,-8,-2,3.842480659,-1.698730469,3.105566502,50,18,-33,2.569628954,0.727343738,18.18837929,8
21,-1,9,3.684570313,-1.804003954,3.363964796,50,-2,-34,2.014550924,2.019335985,18.95878983,8
30,9,18,3.675000191,-1.942773461,3.603222609,25,-23,-29,2.253808737,3.25390625,18.8104496,8
31,24,26,3.555371046,-1.990625024,3.780273438,0,-40,-16,2.583984375,3.282617331,17.98740196,8
33,39,33,2.947656393,-2.622265577,4.340137005,-9,-51,-4,2.69882822,2.48828125,16.14033318,8
34,50,40,2.249023438,-3.234765768,5.16796875,-1,-55,4,2.641406298,1.421191454,13.38886738,8
28,56,43,2.038476706,-3.579296827,6.479101658,9,-51,11,2.923730612,1.392480493,10.18759823,8
