GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
-472,0,-7,6.948047161,-7.359570503,-7.651464939,51,-34,-26,10.45556641,-1.110156298,1.91884768,6
-472,5,-19,7.129882813,-0.717773438,-6.584374905,100,-34,-27,10.632617,0.038281251,1.52646482,6
-472,6,-27,7.718457222,8.23046875,-3.823339939,144,-27,-23,10.18281269,2.024121046,2.28730464,6
-472,10,-24,8.790331841,15.6618166,-0.507226586,207,-29,-7,9.412402153,3.191699266,2.88066411,6
375,29,6,9.809570313,18.5329113,0.732128918,288,-29,6,8.8573246,2.722754002,3.005078077,6
181,37,41,9.895703316,13.33144569,2.110254049,392,-17,7,8.732910156,1.000097632,3.019433737,6
55,27,59,10.34072304,4.890429974,6.421679974,500,0,-5,8.555859566,-1.392480493,3.330468893,6
19,12,76,10.45556641,0.153125003,8.369238853,-482,22,-33,8.292675972,-3.478808641,3.08164072,6
-49,-2,64,10.12060547,-1.947558641,8.364453316,-482,43,-67,8.426660538,-3.282617331,2.028906345,6
-166,-18,37,10.22587872,-3.296972752,7.507910252,460,47,-76,8.694628716,1.454687476,2.158105612,6
-266,-25,2,10.61826229,-4.364062786,5.498144627,328,34,-67,9.216211319,5.746972561,3.450097799,6
-336,-18,-36,10.27373028,-4.196582317,4.407128811,172,35,-69,9.651659966,7.125097752,4.502831936,6
-410,-5,-59,9.962695122,-3.62714839,4.459765911,62,24,-60,9.182715416,7.823730469,4.617675781,6
-472,2,-70,9.613379478,-3.167773485,4.569824219,-33,21,-49,9.244921684,9.929199219,3.986035347,6
-472,12,-70,8.799902916,-2.837597609,4.76601553,-122,13,-11,8.244824409,11.04892635,2.875879049,6
-472,10,-55,8.235254288,-0.880468786,5.354589939,-221,8,22,7.957715034,11.08242226,1.105371118,6
-472,4,-31,8.034277916,1.631738305,4.40234375,-326,4,47,8.177832603,8.618066788,-1.445117235,6
-465,-9,-14,8.187402725,1.019238353,2.330371141,-417,5,55,9.043945313,4.876074314,-3.024218798,6
-353,-15,39,8.914746284,-3.091211081,-0.1866211,-482,13,64,9.675585747,0.722558618,-3.383105516,6
-188,-13,54,7.876367569,-6.804492474,-0.732128918,-482,11,71,9.599023819,-5.105762005,-2.205957174,6
-56,-29,63,7.608398438,-8.0390625,-0.976171911,-449,-7,58,9.847851753,-10.44599628,0.397167981,6
57,-30,58,7.967285156,-9.077441216,-2.335156202,-329,-32,35,9.929199219,-11.74277401,2.593554735,6
156,-23,43,7.818945408,-9.527246475,-3.115136862,-205,-45,5,9.560742378,-9.350195885,3.430957079,6
237,-25,15,7.172949314,-9.962695122,-3.378320456,-94,-53,-19,9.216211319,-5.837890625,3.076855421,6
30,-31,53,10.45556641,-6.857129097,-1.469043016,72,-3,-62,8.732910156,-2.31601572,2.67011714,6
110,-34,48,10.25937557,-8.125195503,-2.134179831,122,-11,-59,9.326270103,0.808691442,4.799511909,6
203,-40,22,9.723437309,-10.93886757,-3.196484327,158,-17,-52,10.43642616,4.105664253,6.895410061,6
348,-36,-6,9.039160728,-11.570508,-5.16796875,206,-24,-31,9.618164063,4.43584013,7.460058689,6
-497,-21,-20,8.761621475,-8.905176163,-6.933691502,297,-35,-3,9.010449409,2.502636671,6.168066502,6
-472,-7,-32,8.87168026,-4.407128811,-7.359570503,395,-30,-2,9.455469131,1.402050853,4.009961128,6
